140.5625,-0.234571412,-0.699648398,0
102.5078125,0.465318154,-0.515087909,0
103.015625,0.323328365,1.051164429,0
136.75,-0.068414638,-0.636238369,0
88.7265625,0.600866079,1.123491692,0
93.5703125,0.53190485,0.416721117,0
119.484375,0.03146022,-0.112167573,0
130.3828125,-0.158322759,0.389540448,0
107.25,0.452688025,0.170347382,0
107.2578125,0.465881961,1.162877124,0
142.078125,-0.320328426,0.283952506,0
133.2578125,-0.081059862,0.115361506,0
134.9609375,-0.135303833,-0.080469602,0
117.9453125,0.325437564,0.661459458,0
138.1796875,-0.031852329,0.046797173,0
114.3671875,-0.094498904,-0.287984087,0
109.640625,0.13763583,-0.256699775,0
100.8515625,0.393836792,-0.011240741,0
136.09375,-0.045908926,-0.271816393,0
99.3671875,1.547196967,4.154106043,1
100.890625,0.627486528,-0.026497802,0
105.4453125,0.142653801,0.320419676,0
95.8671875,0.326386917,0.803501794,0
117.3671875,0.257953441,-0.405049077,0
106.6484375,0.378355072,-0.266371607,0
112.71875,0.279390953,-0.129010712,0
130.8515625,0.142596727,0.018885442,0
119.4375,-0.002549267,-0.460360287,0
123.2109375,0.179376819,-0.17728516,0
102.6171875,0.230438984,0.193325371,0
110.109375,0.094860398,0.68311261,0
99.9140625,0.475728501,0.781486196,0
128.34375,-0.049280401,-0.208256987,0
142.0546875,-0.470772686,-0.125946417,0
121.1328125,0.177360308,0.024918111,0
102.328125,0.315729409,-0.202183315,0
147.8359375,-0.131079596,-0.288851172,0
108.0390625,0.321156562,1.821631493,0
107.875,0.49600476,1.481815856,0
118.84375,-0.109242666,0.137683548,0
138.4609375,-0.039591916,-0.176243068,0
116.203125,0.211946824,-0.022177703,0
120.5546875,0.282923998,0.419908714,1
121.8828125,0.200520721,-0.282219034,0
125.2109375,0.139851288,-0.385736754,0
107.90625,0.460846577,0.29651005,0
106.28125,0.408868006,1.032014666,0
106.3359375,0.418645099,0.603995884,0
125.734375,0.026516673,-0.429632907,0
113.546875,0.130001201,-0.202839025,0
134.0390625,-0.195844789,-0.396816077,0
105.1171875,0.464847891,0.878058377,0
95.328125,0.386495074,0.755115427,0
119.3359375,0.220316758,0.645717725,0
136.1875,-0.070431774,-0.482219687,0
112.859375,0.174766173,-0.404019163,0
108.625,0.453556415,0.069731528,0
113.953125,0.234723211,0.289792216,0
141.96875,0.244974491,-0.342664657,0
136.5,0.044623267,-0.374311456,0
83.6796875,0.572531753,2.66461052,0
27.765625,5.770087392,37.4190088,1
135.859375,0.065768774,-0.366114187,0
112.09375,0.418565459,0.350156301,0
126.8671875,0.13633915,-0.588709439,0
117.5390625,0.173139263,-0.150653604,0
143.0859375,-0.157561213,-0.153332697,0
101.296875,0.390053688,1.551969375,0
119.8984375,0.143378486,-0.528427658,0
123.125,-0.087091427,0.087932382,0
102.046875,0.45222638,0.272447732,0
119.4453125,0.012830273,-0.378955989,0
128.515625,-0.012552759,-0.658278628,0
128.15625,-0.179233074,-0.005819915,0
115.6171875,0.110702345,0.513224267,0
136.7421875,-0.22192524,0.908084632,0
135.265625,0.015920939,-0.15877212,0
113.9609375,0.127976811,-0.457499415,0
107.796875,0.655279783,0.954879021,0
124.5,-0.014849043,-0.550963937,0
119.296875,0.202629139,0.12837064,0
148.3828125,-0.113195798,-0.50223559,0
109.4921875,0.2528458,-0.319022964,0
112.125,0.721646098,0.612454163,0
128.7734375,0.086169154,-0.031764808,0
140.265625,0.03252958,0.119064502,0
87.515625,1.070588903,0.74283956,0
132.140625,0.143191723,0.876730035,0
104.078125,0.532040422,0.743853067,0
122.6015625,-0.051964773,-0.379729027,0
114.28125,0.41182113,0.616996141,0
112.4375,0.501943444,1.07484029,0
23.625,5.688038235,35.98717152,1
94.5859375,1.187308683,3.68746932,1
137.2421875,0.045257133,-0.438857507,0
123.53125,0.072077648,-0.071600995,0
70.0234375,1.157657193,4.546692371,0
129.375,0.049779493,0.506330188,0
97.140625,0.625218075,0.740796144,0
101.96875,0.439814307,0.294261355,0
123.46875,0.345780685,0.647414924,1
103.5234375,0.3365333,0.520557925,0
107.9296875,0.320398557,0.277613139,0
113.6796875,0.03599318,0.330677227,0
96.6796875,0.586678289,0.820224746,0
130.109375,0.080614365,-0.171800128,0
118.8203125,0.226520706,0.321414341,0
82.703125,0.887823559,2.544943671,0
125.4375,-0.306044841,-0.361281676,0
140.7890625,0.055105883,0.881112657,0
35.15625,4.20347482,24.4866906,1
140.6796875,0.013023756,0.385921041,0
121.859375,0.246923746,-0.249216051,0
135,-0.100345314,-0.011802584,0
120.1953125,0.117917617,-0.067409514,0
114.2890625,0.223241175,0.911696383,0
108.125,0.428837305,0.234800176,0
94.078125,0.332038232,0.808409927,0
140.9765625,-0.199055477,-0.506534769,0
80.9921875,0.717615197,4.001233511,0
97.9140625,0.370333744,0.59410482,0
125.1328125,0.266771474,0.88061398,0
84.0390625,0.668006651,1.586057512,0
143.8984375,-0.20183785,-0.100719016,0
81.9296875,0.829346377,3.887459323,0
90.96875,0.729465117,1.211588181,0
117.578125,0.450527632,0.705734323,0
91.875,0.700846109,0.728237097,0
121.53125,0.102670287,0.506626476,0
108.40625,0.035390944,-0.326323714,0
86.5625,0.580635737,2.591600394,0
112.4140625,0.301825023,0.680368955,0
18.1171875,6.446705558,44.60158751,1
89.7578125,0.645350043,0.768414622,0
126.3984375,0.048076948,-0.814893479,0
